fecha,id_producto,precio,oferta
2025-07-01,1007,15.0,0
2025-07-01,1015,15.6,0
2025-07-01,1023,15.0,0
2025-07-01,1031,15.0,0
2025-07-01,1082,26.9,0
2025-07-01,1090,28.0,0
2025-07-01,1104,26.9,0
2025-07-01,1112,26.9,0
2025-07-01,1120,26.9,0
2025-07-01,1139,26.9,0
2025-07-01,1155,26.9,0
2025-07-01,1163,27.5,0
2025-07-01,1198,56.0,0
2025-07-01,1557,31.0,0
2025-07-01,1621,39.5,0
2025-07-01,1623,39.5,0
2025-07-01,1626,7.5,0
2025-07-01,1628,7.5,0
2025-07-01,1629,26.0,0
2025-07-01,1655,12.8,0
2025-07-01,1656,12.8,0
2025-07-01,1657,12.8,0
2025-07-01,1659,15.5,0
2025-07-01,1661,15.5,0
2025-07-01,1714,20.0,0
2025-07-01,1715,20.0,0
2025-07-01,1731,18.2,0
2025-07-01,1746,7.7,0
2025-07-01,1747,28.0,0
2025-07-01,1758,18.0,0
2025-07-01,1767,16.0,0
2025-07-01,1795,37.0,0
2025-07-01,1799,161.0,0
2025-07-01,1800,82.0,0
2025-07-01,1801,16.0,0
2025-07-01,1831,13.5,0
2025-07-01,1832,19.0,0
2025-07-01,1833,19.0,0
2025-07-01,1834,19.0,0
2025-07-01,1846,20.0,0
2025-07-01,1863,8.0,0
2025-07-01,1867,375.0,0
2025-07-01,1880,48.5,0
2025-07-01,1883,138.0,0
2025-07-01,1885,76.0,0
2025-07-01,1887,76.0,0
2025-07-01,1888,76.0,0
2025-07-01,1889,76.0,0
2025-07-01,1891,138.0,0
2025-07-01,1920,41.9,0
2025-07-01,1971,17.5,0
2025-07-01,2194,9.0,0
2025-07-01,2640,85.9,0
2025-07-01,2677,16.9,0
2025-07-01,2718,27.0,0
2025-07-01,3265,47.7,0
2025-07-01,3270,69.8,0
2025-07-01,3573,7.1,0
2025-07-01,3705,135.0,0
2025-07-01,3710,53.5,0
2025-07-01,3744,93.0,0
2025-07-01,3751,13.5,0
2025-07-01,3757,24.5,0
2025-07-01,3794,16.9,0
2025-07-01,3824,16.9,0
2025-07-01,3871,91.0,0
2025-07-01,3883,13.5,0
2025-07-01,4795,28.5,0
2025-07-01,4797,30.0,0
2025-07-01,4928,10.5,0
2025-07-01,4944,10.5,0
2025-07-01,5003,22.0,0
2025-07-01,5006,33.0,0
2025-07-01,5007,41.5,0
2025-07-01,5008,6.5,0
2025-07-01,5011,7.5,0
2025-07-01,5012,5.0,0
2025-07-01,5014,31.9,0
2025-07-01,5015,6.5,0
2025-07-01,5016,15.0,0
2025-07-01,5017,8.9,0
2025-07-01,5021,27.5,0
2025-07-01,5023,13.0,0
2025-07-01,5025,18.0,0
2025-07-01,5026,21.5,0
2025-07-01,5030,5.0,0
2025-07-01,5031,7.0,0
2025-07-01,5032,9.0,0
2025-07-01,5035,65.0,0
2025-07-01,5036,7.6,0
2025-07-01,5038,7.0,0
2025-07-01,5040,12.5,0
2025-07-01,5044,9.9,0
2025-07-01,5048,73.0,0
2025-07-01,5049,116.0,0
2025-07-01,5050,61.0,0
2025-07-01,5053,30.5,0
2025-07-01,5054,12.5,0
2025-07-01,5055,28.0,0
2025-07-01,5056,11.0,0
2025-07-01,5057,16.5,0
2025-07-01,5059,12.0,0
2025-07-01,5060,9.9,0
2025-07-01,5062,19.0,0
2025-07-01,5063,11.5,0
2025-07-01,5064,16.0,0
2025-07-01,5065,13.0,0
2025-07-01,5067,12.0,0
2025-07-01,5069,18.0,0
2025-07-01,5070,40.0,0
2025-07-01,5071,21.0,0
2025-07-01,5072,13.0,0
2025-07-01,5073,12.5,0
2025-07-01,5075,34.5,0
2025-07-01,5077,21.0,0
2025-07-01,5081,18.0,0
2025-07-01,5083,11.0,0
2025-07-01,5085,31.0,0
2025-07-01,5086,45.0,0
2025-07-01,5087,10.9,0
2025-07-01,5088,8.7,0
2025-07-01,5089,10.2,0
2025-07-01,5093,10.5,0
2025-07-01,5094,16.0,0
2025-07-01,5095,13.5,0
2025-07-01,5097,19.0,0
2025-07-01,5098,8.5,0
2025-07-01,5099,25.5,0
2025-07-01,5101,11.0,0
2025-07-01,5102,19.0,0
2025-07-01,5103,12.0,0
2025-07-01,5104,13.0,0
2025-07-01,5105,7.6,0
2025-07-01,5106,16.9,0
2025-07-01,5107,11.0,0
2025-07-01,5108,6.5,0
2025-07-01,5111,9.9,0
2025-07-01,5113,12.5,0
2025-07-01,5115,8.5,0
2025-07-01,5118,10.0,0
2025-07-01,5119,48.0,0
2025-07-01,5121,9.0,0
2025-07-01,5123,36.0,0
2025-07-01,5126,5.5,0
2025-07-01,5127,27.0,0
2025-07-01,5129,34.0,0
2025-07-01,5134,26.0,0
2025-07-01,5135,53.5,0
2025-07-01,5139,20.0,0
2025-07-01,5140,15.1,0
2025-07-01,5156,24.0,0
2025-07-01,5157,25.0,0
2025-07-01,5158,17.9,0
2025-07-01,5171,30.0,0
2025-07-01,5173,27.0,0
2025-07-01,5175,21.0,0
2025-07-01,5178,33.0,0
2025-07-01,5187,32.5,0
2025-07-01,5190,30.0,0
2025-07-01,5196,10.5,0
2025-07-01,5199,29.5,0
2025-07-01,5200,10.0,0
2025-07-01,5203,34.0,0
2025-07-01,5205,21.0,0
2025-07-01,5206,20.0,0
2025-07-01,5209,80.5,0
2025-07-01,5212,16.5,0
2025-07-01,5213,21.0,0
2025-07-01,5226,13.0,0
2025-07-01,5228,5.5,0
2025-07-01,5230,28.5,0
2025-07-01,5231,7.0,0
2025-07-01,5235,29.9,0
2025-07-01,5290,15.5,0
2025-07-01,5312,15.5,0
2025-07-01,5355,15.0,0
2025-07-01,5363,15.0,0
2025-07-01,5398,11.0,0
2025-07-01,5448,19.7,0
2025-07-01,5472,22.5,0
2025-07-01,5491,21.0,0
2025-07-01,5521,10.5,0
2025-07-01,5523,10.8,0
2025-07-01,5524,9.8,0
2025-07-01,5549,23.7,0
2025-07-01,5634,58.0,0
2025-07-01,5726,27.0,0
2025-07-01,5727,29.0,0
2025-07-01,5788,23.5,0
2025-07-01,5797,9.6,0
2025-07-01,5840,9.0,0
2025-07-01,6717,45.5,0
2025-07-01,6720,43.0,0
2025-07-01,6729,47.5,0
2025-07-01,6744,15.0,0
2025-07-01,6748,8.0,0
2025-07-01,6756,5.9,0
2025-07-01,6778,18.5,0
2025-07-01,6788,21.5,0
2025-07-01,6878,35.4,0
2025-07-01,7975,66.0,0
2025-07-01,8176,37.5,0
2025-07-01,8184,38.5,0
2025-07-01,8192,36.0,0
2025-07-01,8206,38.5,0
2025-07-01,8210,6.8,0
2025-07-01,8214,20.0,0
2025-07-01,8222,20.0,0
2025-07-01,8257,20.5,0
2025-07-01,8265,22.5,0
2025-07-01,8354,23.0,0
2025-07-01,8362,25.0,0
2025-07-01,8773,29.0,0
2025-07-01,8774,29.0,0
2025-07-01,8775,29.0,0
2025-07-01,9008,78.0,0
2025-07-01,9032,43.5,0
2025-07-01,9040,37.0,0
2025-07-01,9199,31.0,0
2025-07-01,9202,31.0,0
2025-07-01,9718,41.9,0
2025-07-01,10187,112.0,0
2025-07-01,10669,9.5,0
2025-07-01,10971,27.5,0
2025-07-01,10972,43.5,0
2025-07-01,10973,43.5,0
