fecha,id_producto,precio,oferta
2024-10-01,1007,13.0,0
2024-10-01,1015,10.6,0
2024-10-01,1023,13.0,0
2024-10-01,1031,13.0,0
2024-10-01,1040,13.0,0
2024-10-01,1058,13.0,0
2024-10-01,1074,13.0,0
2024-10-01,1082,22.0,0
2024-10-01,1090,22.0,0
2024-10-01,1104,22.0,0
2024-10-01,1112,22.0,0
2024-10-01,1120,22.0,0
2024-10-01,1139,22.0,0
2024-10-01,1155,22.0,0
2024-10-01,1163,25.0,0
2024-10-01,1557,26.8,0
2024-10-01,1605,5.2,0
2024-10-01,1621,26.0,0
2024-10-01,1623,26.0,0
2024-10-01,1626,5.6,0
2024-10-01,1628,5.6,0
2024-10-01,1629,18.5,0
2024-10-01,1644,113.0,0
2024-10-01,1655,7.6,0
2024-10-01,1656,7.3,0
2024-10-01,1659,11.7,0
2024-10-01,1661,11.7,0
2024-10-01,1672,9.3,0
2024-10-01,1673,9.3,0
2024-10-01,1675,9.3,0
2024-10-01,1713,55.0,0
2024-10-01,1714,15.0,0
2024-10-01,1715,15.0,0
2024-10-01,1717,40.5,0
2024-10-01,1718,50.0,0
2024-10-01,1719,38.5,0
2024-10-01,1730,15.0,0
2024-10-01,1731,10.0,0
2024-10-01,1734,50.0,0
2024-10-01,1743,95.0,0
2024-10-01,1746,7.7,0
2024-10-01,1747,21.0,0
2024-10-01,1751,50.0,0
2024-10-01,1756,32.0,0
2024-10-01,1758,16.0,0
2024-10-01,1779,17.5,0
2024-10-01,1801,12.8,0
2024-10-01,1802,41.0,0
2024-10-01,1831,13.3,0
2024-10-01,1844,12.0,0
2024-10-01,1851,9.2,0
2024-10-01,1863,8.0,0
2024-10-01,1864,30.0,0
2024-10-01,1867,246.0,0
2024-10-01,1872,24.0,0
2024-10-01,1887,49.5,0
2024-10-01,1888,49.5,0
2024-10-01,1904,295.0,0
2024-10-01,1905,295.0,0
2024-10-01,1906,295.0,0
2024-10-01,1909,295.0,0
2024-10-01,1971,15.3,0
2024-10-01,2585,14.5,0
2024-10-01,2640,39.0,0
2024-10-01,2677,16.0,0
2024-10-01,2718,20.5,0
2024-10-01,3265,29.5,0
2024-10-01,3270,56.0,0
2024-10-01,3705,88.0,0
2024-10-01,3710,40.0,0
2024-10-01,3718,24.0,0
2024-10-01,3744,85.0,0
2024-10-01,3751,7.2,0
2024-10-01,3757,14.2,0
2024-10-01,3760,7.2,0
2024-10-01,3794,8.9,0
2024-10-01,3808,8.9,0
2024-10-01,3824,8.9,0
2024-10-01,3871,78.0,0
2024-10-01,3873,79.0,0
2024-10-01,3883,7.2,0
2024-10-01,4795,16.8,0
2024-10-01,4797,16.8,0
2024-10-01,4928,9.2,0
2024-10-01,4944,9.2,0
2024-10-01,5003,39.9,0
2024-10-01,5007,45.0,0
2024-10-01,5008,4.5,0
2024-10-01,5011,10.9,0
2024-10-01,5012,6.5,0
2024-10-01,5014,35.0,0
2024-10-01,5015,6.0,0
2024-10-01,5016,15.0,0
2024-10-01,5017,14.0,0
2024-10-01,5021,25.0,0
2024-10-01,5023,12.9,0
2024-10-01,5025,5.9,0
2024-10-01,5026,22.5,0
2024-10-01,5028,40.0,0
2024-10-01,5030,5.9,0
2024-10-01,5031,6.9,0
2024-10-01,5032,5.0,0
2024-10-01,5035,60.0,0
2024-10-01,5036,5.0,0
2024-10-01,5038,5.5,0
2024-10-01,5039,22.9,0
2024-10-01,5040,16.9,0
2024-10-01,5044,6.0,0
2024-10-01,5046,12.9,0
2024-10-01,5047,8.5,0
2024-10-01,5048,60.0,0
2024-10-01,5049,65.0,0
2024-10-01,5050,70.0,0
2024-10-01,5051,40.0,0
2024-10-01,5054,5.0,0
2024-10-01,5055,17.0,0
2024-10-01,5056,10.5,0
2024-10-01,5057,11.5,0
2024-10-01,5059,9.0,0
2024-10-01,5060,10.9,0
2024-10-01,5062,8.5,0
2024-10-01,5063,6.0,0
2024-10-01,5064,3.5,0
2024-10-01,5065,13.0,0
2024-10-01,5067,9.5,0
2024-10-01,5068,29.0,0
2024-10-01,5069,20.0,0
2024-10-01,5071,10.0,0
2024-10-01,5072,9.5,0
2024-10-01,5073,20.0,0
2024-10-01,5075,24.0,0
2024-10-01,5077,8.0,0
2024-10-01,5078,8.0,0
2024-10-01,5080,9.9,0
2024-10-01,5081,18.0,0
2024-10-01,5082,8.9,0
2024-10-01,5083,8.0,0
2024-10-01,5084,100.0,0
2024-10-01,5085,29.0,0
2024-10-01,5086,19.9,0
2024-10-01,5087,10.5,0
2024-10-01,5089,10.5,0
2024-10-01,5090,9.0,0
2024-10-01,5091,9.0,0
2024-10-01,5093,5.9,0
2024-10-01,5094,9.0,0
2024-10-01,5095,24.0,0
2024-10-01,5097,17.9,0
2024-10-01,5098,5.5,0
2024-10-01,5099,30.0,0
2024-10-01,5101,7.0,0
2024-10-01,5102,7.9,0
2024-10-01,5103,4.9,0
2024-10-01,5104,9.9,0
2024-10-01,5105,9.9,0
2024-10-01,5106,13.0,0
2024-10-01,5107,5.0,0
2024-10-01,5108,4.5,0
2024-10-01,5109,5.9,0
2024-10-01,5110,2.5,0
2024-10-01,5111,4.1,0
2024-10-01,5113,9.0,0
2024-10-01,5114,14.0,0
2024-10-01,5115,9.0,0
