time,id,price,quantity
2022-10-01,80212481,50.7,9999
2022-10-01,80212482,43.5,9999
2022-10-01,80212425,20.7,9999
2022-10-01,80211035,107.7,9999
2022-10-01,80212432,10.5,9999
2022-10-01,80212428,47.7,9999
2022-10-01,80210860,29.7,3
2022-10-01,80212423,28.5,9999
2022-10-01,80210830,29.7,9999
2022-10-01,80210663,11.7,9999
2022-10-01,80212415,94.5,0
2022-10-01,80199778,31.5,9999
2022-10-01,80212421,13.5,9999
2022-10-01,80180644,80.7,9999
2022-10-01,80212422,17.7,9999
2022-10-01,80212418,74.7,9999
2022-10-01,80212412,26.7,0
2022-10-01,80212413,77.7,0
2022-10-01,80212414,59.7,0
2022-10-01,80207349,16.5,0
2022-10-01,80001240,17.9,43
2022-10-01,80212496,149.7,0
2022-10-01,80212495,149.7,0
2022-10-01,80212494,149.7,0
2022-10-01,80212493,149.7,0
2022-10-01,80212492,120.6,0
2022-10-01,80212490,120.6,0
2022-10-01,80212491,120.6,0
2022-10-01,24050713,26.6,9
2022-10-01,71025738,57.7,52
2022-10-01,80196379,39.2,10
2022-10-01,80196378,38.9,10
2022-10-01,80212556,47.7,9999
2022-10-01,80212554,47.7,9999
2022-10-01,80212555,101.7,9999
2022-10-01,80212557,101.7,9999
2022-10-01,80212549,110.7,9999
2022-10-01,80212548,39.6,9999
2022-10-01,80212547,39.6,9999
2022-10-01,80212553,69.3,9999
2022-10-01,80212546,53.7,9999
2022-10-01,80212552,51.6,9999
2022-10-01,80212550,51.6,9999
2022-10-01,80212551,51.6,9999
2022-10-01,80212533,63.3,9999
2022-10-01,80212531,50.7,9999
2022-10-01,80212545,144.0,9999
2022-10-01,80212535,110.1,9999
2022-10-01,80212544,71.7,9999
2022-10-01,80212523,44.1,9999
2022-10-01,80212522,44.1,9999
2022-10-01,80212529,10.2,9999
2022-10-01,80212521,53.4,9999
2022-10-01,80212520,53.4,9999
2022-10-01,80212519,53.4,9999
2022-10-01,80212543,65.7,9999
2022-10-01,80210655,26.1,37
2022-10-01,80212516,48.3,9999
2022-10-01,80212508,62.7,9999
2022-10-01,80212518,53.4,9999
2022-10-01,80212517,53.4,9999
2022-10-01,80212515,72.9,9999
2022-10-01,80212512,73.5,9999
2022-10-01,80212513,73.5,9999
2022-10-01,80212510,54.3,9999
2022-10-01,80212514,73.8,9999
2022-10-01,80212509,54.3,9999
2022-10-01,80212511,54.3,9999
2022-10-01,80212506,128.4,9999
2022-10-01,80212507,111.3,9999
2022-10-01,80212501,28.2,9999
2022-10-01,80212505,45.3,9999
2022-10-01,80212504,77.7,9999
2022-10-01,80212503,77.7,9999
2022-10-01,80212502,77.7,9999
2022-10-01,80212497,61.5,9999
2022-10-01,80212498,106.5,9999
